IP;United_States_West;United_States_East;United_Kingdom;Australia;France;South_Korea;Japan;Spain;Italy;Brazil;Canada_West;Canada_East;Germany_West;Germany_East;Poland;Russian;Sweden;Turkey
185.42.205.5;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.200.142;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.200.93;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.143;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.195.132;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.219;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.67.12;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
185.42.207.242;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
99.181.67.208;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
185.42.207.216;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.247.160;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
99.181.64.109;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.197.178;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.89;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0
99.181.68.138;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
23.212.108.118;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.243;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.107;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.206.116;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.197.125;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.18;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.197.207;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.67;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.197;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.67.9;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
52.223.195.30;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.64.133;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.141;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.67.147;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.204.32;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.206.110;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.11;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.66.231;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.206.170;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.66.172;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.66.43;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
52.223.197.164;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.170;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.204.155;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.177;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.124;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
52.223.200.177;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.66.26;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.207.105;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.193;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.68.170;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
99.181.67.164;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.204.97;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.66.171;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.205.244;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.66;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.200.168;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.225.222;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
185.42.206.14;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.199.216;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.223;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.225;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.66.168;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.206.248;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.67.108;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.66.18;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.66.5;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
52.223.195.126;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.94;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.156;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.67.174;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1
185.42.204.115;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.168;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.159;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.107;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
45.113.129.73;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.68.147;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.207.243;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.195.215;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.238;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.199.245;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
185.42.207.172;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.43;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.200.190;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1
99.181.65.216;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.195.217;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.225.156;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.197.117;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.67.39;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
185.42.205.228;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.64.251;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.172;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.76;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.200.189;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
23.212.108.216;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.200.39;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
52.223.225.11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.98;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.227;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.183;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.66.15;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.67.209;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1
52.223.197.18;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.164;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.25;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
99.181.65.199;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.206.249;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.195.79;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.65.27;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.163;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.197.186;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.102;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
185.42.206.81;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.49;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.205.72;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
52.223.195.191;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.66.27;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.65.239;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
52.223.197.28;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.245;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.202;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1
185.42.207.254;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.120;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.45;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.58;0;0;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1
99.181.67.219;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0
185.42.205.140;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.79;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
45.113.129.95;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.67.248;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.64.201;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.199.34;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.65.26;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.17;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.65.16;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.65.23;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.188;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.195.98;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.64.17;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
99.181.65.52;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;1
185.42.205.115;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.195.80;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.173;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.204.104;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.199.240;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.247;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.206;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.27;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.224;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.205.121;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.65.230;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.205.142;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.96;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.234;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
185.42.205.149;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.66.176;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.66.184;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.206.50;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.65.250;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.205.33;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.199.56;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.204.86;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.183;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
99.181.67.49;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
185.42.205.206;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.207.233;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
99.181.68.166;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
52.223.195.222;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
52.223.197.110;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.200.15;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.66.189;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.197.70;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.214;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.68.136;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.102;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.207.117;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.93;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.14;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.125;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.205.203;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.230;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.41;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;0
185.42.204.180;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0
99.181.64.196;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.197.23;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.175;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.195;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.195.110;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.82;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.207;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.244;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.34;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.47;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.186;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.188;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.182;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.240;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.64.206;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.247.210;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.39;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.56;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.100;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.170;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.68;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.225.165;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.93;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.33;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.108;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.99;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.53;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.225.196;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.45;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.15;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.105;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.208;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.151;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.147;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.113;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.62;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.30;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.43;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.225.207;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.235;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.76;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.111;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.243;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.252;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.197;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.61;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.68;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.83;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.176;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.34;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.90;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
103.53.48.17;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.42;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.237;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.225.198;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.225.177;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.212;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.23;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.250;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.104;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.135;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.91;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.253;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.40;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.225.219;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.203;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.225.199;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.99;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.51;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.225.201;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.247.185;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.55;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.96;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.230;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.172;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.46;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
103.53.48.10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.242;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.22;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.228;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
103.53.48.29;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.40;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
185.42.204.126;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
52.223.195.62;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.239;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
104.86.110.216;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.94;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.152;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.204.66;0;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
104.86.110.243;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.61;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.13;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.245.193;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.187;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.108;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
52.223.195.123;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
104.86.111.169;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
104.86.111.163;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.199.221;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
52.223.195.56;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.8;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
104.86.110.225;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.207.209;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.207.203;0;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.195.189;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
104.86.111.145;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.204.69;0;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.199.84;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.195.243;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.240;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.22;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.207.175;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.199.86;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.195.206;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
104.86.110.219;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.166;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.94;0;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
2.22.147.48;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.151;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
104.86.111.161;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.245.205;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.104;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.124;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.82;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.39;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.77;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
